first_purchase_month,purchase_month,user_id
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,235377
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,386975
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,233471
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,232154
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,232154
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,231903
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,231468
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,231468
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,194686
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,125587
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,393179
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,224122
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,223898
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,223898
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,223050
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,393807
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,220867
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,39059
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,109737
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,406322
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,80067
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,406322
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,406322
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,406322
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,217068
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,217068
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,399790
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,254822
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,235919
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,235919
2020-03-01T00:00:00Z,2020-04-01T00:00:00Z,399790
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,39059
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,252675
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,284003
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,232154
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,84710
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,43325
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,217068
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,43325
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,252675
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,217068
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,217068
2020-03-01T00:00:00Z,2020-05-01T00:00:00Z,132315
2020-03-01T00:00:00Z,2020-06-01T00:00:00Z,406322
2020-03-01T00:00:00Z,2020-06-01T00:00:00Z,406322
2020-03-01T00:00:00Z,2020-06-01T00:00:00Z,231468
2020-03-01T00:00:00Z,2020-06-01T00:00:00Z,29588
